Time,Temperature(C),RH,UV Index,Pressure(mbar),Precipitation,Image URL,,,,,
"February 13, 2016 at 03:12AM",-5.62,49,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 03:17AM",-5.63,50,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 03:22AM",-5.7,51,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 03:27AM",-5.79,51,1249,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 03:32AM",-5.81,52,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 03:37AM",-5.85,53,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 03:42AM",-5.93,52,1249,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 03:47AM",-6.03,53,1249,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 03:52AM",-6.07,54,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 03:57AM",-6.09,54,1249,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:02AM",-6.18,54,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:07AM",-6.2,54,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:12AM",-6.29,54,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:17AM",-6.38,56,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:22AM",-6.4,56,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:27AM",-6.41,56,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:32AM",-6.45,56,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:37AM",-6.54,56,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:42AM",-6.59,56,1249,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:47AM",-6.66,56,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:53AM",-6.66,56,1252,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 04:58AM",-6.69,55,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:03AM",-6.72,55,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:08AM",-6.74,55,1249,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:13AM",-6.74,55,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:18AM",-6.72,55,1249,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:23AM",-6.7,55,1249,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:28AM",-6.7,56,1249,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:33AM",-6.69,56,1251,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:38AM",-6.69,56,1251,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:43AM",-6.69,56,1249,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:48AM",-6.68,55,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:53AM",-6.69,54,1250,657,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 05:58AM",-6.66,55,1249,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 06:03AM",-6.58,55,1250,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 06:08AM",-6.51,54,1252,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 06:13AM",-6.52,56,1250,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 06:18AM",-6.54,57,1250,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 06:24AM",-6.59,57,1251,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 06:28AM",-6.63,61,1250,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 06:33AM",-6.7,62,1250,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 13, 2016 at 06:39AM",-6.7,61,1250,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5aqoJ4=.jpg,,,,,
"February 13, 2016 at 06:42AM",-6.7,61,1251,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5asnZ4=.jpg,,,,,
"February 13, 2016 at 06:45AM",-6.7,60,1247,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5ekmp4=.jpg,,,,,
"February 13, 2016 at 06:48AM",-6.7,60,1250,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5emnps=.jpg,,,,,
"February 13, 2016 at 06:54AM",-6.74,60,1251,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5eqmJ4=.jpg,,,,,
"February 13, 2016 at 07:08AM",-6.99,65,1252,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5ion50=.jpg,,,,,
"February 13, 2016 at 07:11AM",-6.99,65,1252,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5iqnJY=.jpg,,,,,
"February 13, 2016 at 07:14AM",-7.03,65,1251,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5ismZY=.jpg,,,,,
"February 13, 2016 at 07:17AM",-7.09,67,1255,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5itoJU=.jpg,,,,,
"February 13, 2016 at 07:20AM",-7.13,67,1255,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5mlnZU=.jpg,,,,,
"February 13, 2016 at 07:23AM",-7.14,67,1257,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5mnmpU=.jpg,,,,,
"February 13, 2016 at 07:30AM",-7.05,69,1260,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5msnJc=.jpg,,,,,
"February 13, 2016 at 07:30AM",-7.16,66,1258,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5mooJ4=.jpg,,,,,
"February 13, 2016 at 07:33AM",-7.03,70,1262,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5qkmJs=.jpg,,,,,
"February 13, 2016 at 07:36AM",-7.08,67,1264,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5qln5k=.jpg,,,,,
"February 13, 2016 at 07:39AM",-7.08,69,1264,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5qnnJg=.jpg,,,,,
"February 13, 2016 at 07:42AM",-7.1,71,1266,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5qpmZg=.jpg,,,,,
"February 13, 2016 at 07:45AM",-7.15,72,1269,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5qqoJc=.jpg,,,,,
"February 13, 2016 at 07:48AM",-7.28,75,1271,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qql5qsnZc=.jpg,,,,,
"February 13, 2016 at 07:53AM",-7.43,78,1273,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJGmmJk=.jpg,,,,,
"February 13, 2016 at 07:59AM",-7.52,79,1277,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJGooJs=.jpg,,,,,
"February 13, 2016 at 08:18AM",-7.38,79,1277,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJKqoJc=.jpg,,,,,
"February 13, 2016 at 08:18AM",-7.4,78,1302,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJKnoZ0=.jpg,,,,,
"February 13, 2016 at 08:28AM",-7.37,78,1306,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJOmn5g=.jpg,,,,,
"February 13, 2016 at 08:28AM",-7.4,79,1279,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJKtnZ0=.jpg,,,,,
"February 13, 2016 at 08:33AM",-7.4,75,1295,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJOpnJ0=.jpg,,,,,
"February 13, 2016 at 08:37AM",-7.3,78,1294,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJOsm5U=.jpg,,,,,
"February 13, 2016 at 08:42AM",-7.24,76,1296,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJSlmZY=.jpg,,,,,
"February 13, 2016 at 08:52AM",-6.92,78,1291,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJSrnp4=.jpg,,,,,
"February 13, 2016 at 08:53AM",-7.16,77,1301,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJSnoZc=.jpg,,,,,
"February 13, 2016 at 08:57AM",-6.82,76,1353,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJWkm5c=.jpg,,,,,
"February 13, 2016 at 09:02AM",-6.77,77,1368,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJWnmJ4=.jpg,,,,,
"February 13, 2016 at 09:12AM",-6.05,73,1348,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJWtm5g=.jpg,,,,,
"February 13, 2016 at 09:12AM",-6.45,76,1385,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJWpoJ4=.jpg,,,,,
"February 13, 2016 at 09:17AM",-5.75,71,1353,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJammJ4=.jpg,,,,,
"February 13, 2016 at 09:22AM",-5.47,72,1359,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJaooZU=.jpg,,,,,
"February 13, 2016 at 09:27AM",-5.34,70,1380,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJarn5U=.jpg,,,,,
"February 13, 2016 at 09:32AM",-5.03,69,1392,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJelmZk=.jpg,,,,,
"February 13, 2016 at 09:37AM",-5.03,68,1407,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJenoZs=.jpg,,,,,
"February 13, 2016 at 09:42AM",-5,70,1362,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJeqn5w=.jpg,,,,,
"February 13, 2016 at 09:47AM",-5.17,66,1354,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJikmpc=.jpg,,,,,
"February 13, 2016 at 09:52AM",-5.29,67,1369,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJinmJY=.jpg,,,,,
"February 13, 2016 at 10:02AM",-5.21,66,1388,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJitmp4=.jpg,,,,,
"February 13, 2016 at 10:02AM",-5.23,67,1380,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJipoJc=.jpg,,,,,
"February 13, 2016 at 10:07AM",-5.06,65,1392,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJmmmpY=.jpg,,,,,
"February 13, 2016 at 10:17AM",-4.55,61,1435,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJmrn5U=.jpg,,,,,
"February 13, 2016 at 10:22AM",-4.58,59,1393,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmJqknZg=.jpg,,,,,
"February 13, 2016 at 10:41AM",-4.03,53,1454,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZGmoJ0=.jpg,,,,,
"February 13, 2016 at 11:25AM",-2.58,46,1607,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZOtmJw=.jpg,,,,,
"February 13, 2016 at 11:25AM",-2.87,47,1544,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZOqmpo=.jpg,,,,,
"February 13, 2016 at 11:40AM",-2.12,45,1594,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZSsmJU=.jpg,,,,,
"February 13, 2016 at 11:55AM",-1.51,42,1685,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZWqm5o=.jpg,,,,,
"February 13, 2016 at 12:00PM",-2.07,41,1664,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZWtmZw=.jpg,,,,,
"February 13, 2016 at 12:09PM",-1.47,41,1702,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZapnpo=.jpg,,,,,
"February 13, 2016 at 12:09PM",-1.78,42,1711,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZamoJU=.jpg,,,,,
"February 13, 2016 at 12:14PM",-1.78,40,1701,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZasm54=.jpg,,,,,
"February 13, 2016 at 12:19PM",-1.49,40,1619,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZelmpU=.jpg,,,,,
"February 13, 2016 at 12:24PM",-1.63,38,1532,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZeonZk=.jpg,,,,,
"February 13, 2016 at 12:29PM",-1.79,38,1474,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZermp4=.jpg,,,,,
"February 13, 2016 at 12:39PM",-2.17,37,1469,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZinn5g=.jpg,,,,,
"February 13, 2016 at 12:50PM",-2.2,37,1521,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZmkmZs=.jpg,,,,,
"February 13, 2016 at 12:54PM",-2.08,36,1608,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZmmnpo=.jpg,,,,,
"February 13, 2016 at 12:59PM",-1.69,35,1713,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZmpnJo=.jpg,,,,,
"February 13, 2016 at 01:04PM",-1.76,34,1637,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZmsmps=.jpg,,,,,
"February 13, 2016 at 01:19PM",-1.23,33,1825,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZqrn5g=.jpg,,,,,
"February 13, 2016 at 01:19PM",-2.07,34,1631,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmZqlmZo=.jpg,,,,,
"February 13, 2016 at 01:29PM",-0.98,32,1873,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpGnm5Y=.jpg,,,,,
"February 13, 2016 at 01:34PM",-0.81,31,1847,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpGqmpw=.jpg,,,,,
"February 13, 2016 at 01:49PM",-1.24,31,1412,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpKpnJY=.jpg,,,,,
"February 13, 2016 at 01:49PM",-1.18,30,1499,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpKmnZw=.jpg,,,,,
"February 13, 2016 at 01:54PM",-1.51,31,1438,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpKsmZs=.jpg,,,,,
"February 13, 2016 at 02:36PM",-0.45,33,2041,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpWomJs=.jpg,,,,,
"February 13, 2016 at 02:47PM",-0.69,32,2041,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpWlmpg=.jpg,,,,,
"February 13, 2016 at 02:51PM",-0.65,36,2128,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpamnp4=.jpg,,,,,
"February 13, 2016 at 02:56PM",-0.22,33,1638,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpapnpo=.jpg,,,,,
"February 13, 2016 at 03:01PM",-0.13,31,2074,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpasm5c=.jpg,,,,,
"February 13, 2016 at 03:06PM",-0.46,31,1392,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpelmZo=.jpg,,,,,
"February 13, 2016 at 03:35PM",-1.28,26,1365,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpitmps=.jpg,,,,,
"February 13, 2016 at 03:40PM",-1.25,26,1336,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpmmmJ4=.jpg,,,,,
"February 13, 2016 at 04:04PM",-2.68,32,1342,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpqqnJ4=.jpg,,,,,
"February 13, 2016 at 04:04PM",-2.58,30,1337,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpqnm5s=.jpg,,,,,
"February 13, 2016 at 04:09PM",-2.42,31,1340,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpqtm5c=.jpg,,,,,
"February 13, 2016 at 04:13PM",-2.56,33,1351,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5GmmJw=.jpg,,,,,
"February 13, 2016 at 04:13PM",-2.33,28,1324,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqmpqknZY=.jpg,,,,,
"February 13, 2016 at 04:18PM",-2.59,34,1366,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5GooJg=.jpg,,,,,
"February 13, 2016 at 04:23PM",-2.5,33,1442,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5Grnpk=.jpg,,,,,
"February 13, 2016 at 04:43PM",-1.81,28,1411,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5KtoJw=.jpg,,,,,
"February 13, 2016 at 04:52PM",-2.02,30,1335,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5OpnJg=.jpg,,,,,
"February 13, 2016 at 04:52PM",-1.8,28,1419,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5Kqn5g=.jpg,,,,,
"February 13, 2016 at 04:57PM",-2.07,29,1322,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5OsmZw=.jpg,,,,,
"February 13, 2016 at 05:07PM",-2.25,29,1322,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5SonJk=.jpg,,,,,
"February 13, 2016 at 05:07PM",-2.21,30,1324,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5Slmp4=.jpg,,,,,
"February 13, 2016 at 05:12PM",-2.38,28,1284,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5SqoZc=.jpg,,,,,
"February 13, 2016 at 05:17PM",-2.43,27,1274,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5StoJ0=.jpg,,,,,
"February 13, 2016 at 05:26PM",-2.48,30,1279,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5WpoZo=.jpg,,,,,
"February 13, 2016 at 05:26PM",-2.43,27,1301,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5WmnZs=.jpg,,,,,
"February 13, 2016 at 05:29PM",-2.55,28,1278,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5WrnpY=.jpg,,,,,
"February 13, 2016 at 05:32PM",-2.54,27,1274,659,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qqm5Wtmpw=.jpg,,,,,
"February 14, 2016 at 02:50PM",3,9,1753,658,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"February 14, 2016 at 03:02PM",3.66,8,1700,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZOnmJ4=.jpg,,,,,
"February 14, 2016 at 03:07PM",2.87,8,1410,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZOpoJ4=.jpg,,,,,
"February 14, 2016 at 03:17PM",2.56,8,1695,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZSmmZw=.jpg,,,,,
"February 14, 2016 at 03:47PM",3.11,8,1378,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZWrmJk=.jpg,,,,,
"February 14, 2016 at 03:52PM",2,10,1687,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZanmZ0=.jpg,,,,,
"February 14, 2016 at 03:52PM",2.82,7,1374,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZWomZ4=.jpg,,,,,
"February 14, 2016 at 03:57PM",2.43,9,1609,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZapoZo=.jpg,,,,,
"February 14, 2016 at 04:06PM",1.79,9,1709,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZeloZs=.jpg,,,,,
"February 14, 2016 at 04:06PM",2.51,9,1686,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZasn50=.jpg,,,,,
"February 14, 2016 at 04:11PM",2.5,8,1732,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZeon5o=.jpg,,,,,
"February 14, 2016 at 04:31PM",1.6,10,1582,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZiqoZY=.jpg,,,,,
"February 14, 2016 at 04:41PM",1.7,9,1475,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZmmnpY=.jpg,,,,,
"February 14, 2016 at 04:41PM",1.8,9,1532,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZitn5w=.jpg,,,,,
"February 14, 2016 at 04:46PM",2.13,8,1605,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZmpm50=.jpg,,,,,
"February 14, 2016 at 04:51PM",1.69,8,1456,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZmsmpU=.jpg,,,,,
"February 14, 2016 at 05:05PM",1.25,10,1542,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZqrnJk=.jpg,,,,,
"February 14, 2016 at 05:11PM",1.17,9,1290,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmpGknJo=.jpg,,,,,
"February 14, 2016 at 05:15PM",0.99,10,1317,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmpGnmZk=.jpg,,,,,
"February 14, 2016 at 05:15PM",1.06,10,1305,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmZqnoZw=.jpg,,,,,
"February 14, 2016 at 05:25PM",0.7,9,1306,658,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1kq5qrmpGtmJY=.jpg,,,,,
